mean_pitch,std_pitch,max_pitch,min_pitch,mean_gx,mean_gy,mean_gz,label
6.3982,1.0552506037594547,9.16,4.11,0.2086,0.022400000000000003,0.026999999999999996,1
6.189399999999999,2.4266062721422275,10.63,0.49,-0.24679999999999994,-0.05199999999999999,-0.037200000000000004,1
7.969600000000001,1.6171718321482964,13.9,4.06,-0.02,-0.020999999999999998,-0.0302,1
5.4224,1.5626632943243315,7.83,1.56,0.0017999999999999993,0.003400000000000002,-0.0072,1
6.6196,2.7457372973615755,11.19,0.47,-0.1998,-0.04940000000000001,-0.048,1
7.695400000000001,1.445819039118503,12.5,5.35,0.23919999999999997,0.017400000000000006,0.0104,1
6.4754,1.6197974300157763,9.5,2.52,-0.17740000000000003,-0.020799999999999996,-0.0184,1
9.549,0.7635423621355334,10.76,8.03,0.193,0.0162,-0.018800000000000004,1
6.780400000000001,2.08798600354993,12.2,1.88,-0.22499999999999998,-0.053200000000000004,-0.0104,1
9.1364,0.7846480037544977,10.83,7.55,-0.23460000000000003,-0.0492,-0.09399999999999999,1
9.5228,0.9958240152696435,11.14,7.05,0.2966,0.0446,0.0472,1
8.9998,0.5510416481167133,10.3,7.07,-0.0152,-0.0262,-0.03560000000000001,1
8.1082,1.482023836873491,11.46,5.24,-0.41259999999999997,-0.06280000000000001,-0.05800000000000001,1
8.194600000000001,1.0314962581668656,9.87,4.95,0.25559999999999994,0.03940000000000001,0.01,1
8.7126,0.8325883173108118,10.13,7.02,-0.2758,-0.0384,-0.04540000000000002,1
9.1554,0.7591192802403671,10.4,6.79,-0.04940000000000001,-0.0282,-0.03780000000000001,1
7.5642000000000005,1.671113633332636,12.04,4.71,0.08259999999999999,0.0206,-0.00039999999999999996,1
9.5906,1.3778812632118214,11.3,6.9,-0.3218,-0.064,-0.07419999999999999,1
9.233399999999998,1.6104627424743359,13.25,6.43,0.2802,0.042200000000000015,0.011799999999999998,1
9.2092,1.9454739100522211,12.84,6.69,-0.3604,-0.05880000000000002,-0.05000000000000001,1
9.8288,1.203721508235088,12.22,7.6,0.06539999999999999,-0.0014000000000000013,-0.037599999999999995,1
9.4182,0.9733399053920327,11.33,7.63,-0.006000000000000001,-0.0058000000000000005,-0.0146,1
10.0022,1.398390167737349,12.96,6.4,-0.1598,-0.015400000000000002,-0.0192,1
9.4636,1.2439334584211457,11.52,5.42,-0.0676,-0.0013999999999999993,-0.032400000000000005,1
3.9498,1.2834972790411838,7.29,1.82,-0.029800000000000004,-0.031200000000000006,-0.009200000000000002,0
4.4378,4.655705426721945,13.0,-7.82,-0.053599999999999995,-0.065,0.1466,0
2.3158000000000003,4.946961586547394,10.34,-9.34,-0.08660000000000002,0.0308,-0.21999999999999997,0
0.6409999999999999,1.5302477457148258,3.93,-4.22,-0.038599999999999995,-0.008799999999999999,-0.021,0
1.9096000000000002,0.9059755369044948,4.38,0.47,-0.051,-0.0046,-0.0268,0
2.2878,1.2675177251910401,4.71,-1.44,-0.0638,-0.002599999999999999,-0.0124,0
4.848,2.397047503637314,11.59,-1.85,-0.06720000000000001,-0.0082,-0.03440000000000001,0
3.1142000000000003,1.9317118241157432,7.29,-2.6,-0.0152,-0.0202,-0.05739999999999999,0
1.2834,1.4071792743655946,3.7,-1.34,-0.051199999999999996,0.0032000000000000006,-0.0206,0
2.8497999999999997,0.7970007297771478,4.17,0.33,-0.0528,-0.013200000000000003,-0.0006,0
6.0238,2.974264367976096,13.64,1.91,-0.09899999999999999,-0.003999999999999998,-0.05500000000000001,0
2.6126,1.2508687756425736,5.61,0.35,-0.031400000000000004,-0.0142,0.0148,0
2.5896000000000003,0.7310796042532592,3.7,0.35,-0.0318,-0.0188,-0.061200000000000004,0
1.7231999999999996,0.5869340608933294,3.3,0.65,-0.064,-0.011600000000000001,-0.0398,0
0.48900000000000005,1.3550378411765511,4.41,-1.83,-0.0512,0.0164,-0.026600000000000002,0
4.0896,0.8621708718374207,6.67,2.51,-0.0492,-0.0144,-0.014600000000000004,0
3.6606000000000005,0.39850439784529457,4.75,2.5,-0.047400000000000005,-0.0064,-0.026400000000000007,0
4.0598,0.38365848972060285,4.88,3.14,-0.054200000000000005,-0.008,-0.027000000000000003,0
3.6622000000000003,0.7785341799739784,5.6,1.78,-0.05319999999999998,-0.0134,-0.039200000000000006,0
3.2184000000000004,0.4160620047982448,4.27,2.46,-0.0572,-0.009800000000000001,-0.0304,0
3.3815999999999997,1.7713034057162653,8.65,-2.42,-0.0482,-0.010399999999999996,-0.03559999999999999,0
3.691400000000001,0.899739213917691,7.0,1.9,-0.03560000000000001,-0.0058000000000000005,-0.1044,0
4.3922,0.9193437988087826,6.25,2.87,-0.0352,0.0036000000000000003,-0.0218,0
4.2014,1.2464431190309455,6.92,1.01,-0.0702,-0.023200000000000002,-0.023000000000000003,0
4.478400000000001,1.1242055879960893,6.74,1.76,-0.0322,0.0022,-0.0184,0
3.0793999999999992,1.4185468419679144,5.81,0.06,-0.05739999999999999,-0.02,-0.041400000000000006,0
3.3842000000000003,1.2166633696721707,6.82,0.94,-0.1322,0.006200000000000001,0.015599999999999998,0
4.9628,1.9304467496051851,8.77,-1.27,0.006200000000000002,-0.002599999999999999,-0.037200000000000004,0
6.1052,1.3650031621403158,8.74,3.45,-0.06720000000000001,0.0031999999999999997,-0.010199999999999997,0
2.8831999999999995,3.376318149241561,10.62,-3.18,-0.06339999999999998,-0.039,-0.019600000000000003,0
3.1612,1.416837006165782,7.46,0.86,-0.049400000000000006,0.021599999999999998,-0.028800000000000003,0
6.53,1.6866534913846412,12.36,3.67,-0.0444,-0.011000000000000001,-0.0194,0
6.820799999999999,0.4551556809241767,8.03,5.51,-0.05340000000000001,-0.0052,-0.0356,0
7.2909999999999995,0.6662176208772528,8.82,5.79,-0.045799999999999993,-0.006600000000000002,-0.0362,0
7.197,0.8534067384456778,9.53,4.81,-0.058199999999999995,-0.0068000000000000005,-0.0192,0
7.072,0.8376449006541119,9.78,5.3,-0.056799999999999996,-0.016200000000000003,-0.0384,0
6.783199999999999,0.4865683247950668,8.21,5.62,-0.06380000000000001,-0.015600000000000001,-0.0318,0
4.846,0.6666057795324929,6.3,3.26,-0.0588,-0.012999999999999998,-0.032600000000000004,0
5.2274,0.4501011677661921,6.39,4.37,-0.04639999999999999,-0.0062,-0.031400000000000004,0
6.069,0.42287765394269966,6.89,4.85,-0.0512,-0.0036000000000000003,-0.0248,0
6.187799999999999,0.3555983172981927,7.23,5.35,-0.060599999999999994,-0.01,-0.031200000000000002,0
5.695399999999999,0.47062793485005155,7.35,4.44,-0.0576,-0.0098,-0.0358,0
6.0426,0.2506384500691409,6.63,5.58,-0.050199999999999995,-0.008,-0.0296,0
5.947599999999999,0.39833613126276624,7.08,5.15,-0.052399999999999995,-0.01,-0.032,0
6.1446,0.489227671218334,7.3,5.08,-0.0432,-0.0052,-0.033800000000000004,0
7.1842,0.8368724331627582,10.66,5.84,0.1968,0.009399999999999999,0.0202,1
7.776399999999999,2.3784643991363805,12.8,0.86,-0.16720000000000002,-0.022199999999999998,-0.0542,1
8.406,0.8775220213528454,10.4,5.8,0.12100000000000001,-0.023799999999999998,-0.026200000000000005,1
4.8734,1.4479607193905362,8.17,2.62,-0.28740000000000004,-0.030600000000000002,-0.0184,1
6.442799999999998,1.1149559156655258,8.12,3.33,0.18020000000000003,-0.0206,-0.032600000000000004,1
3.4612,1.4403480871806293,5.75,-0.49,-0.3015999999999999,-0.013800000000000002,-0.0128,1
4.8726,0.4767355404311745,6.06,3.84,0.0186,0.0052,-0.0188,1
4.893399999999999,2.10540374721228,8.66,1.09,-0.23259999999999997,-0.0392,-0.0386,1
3.9678000000000004,1.3475197018740677,6.36,1.48,0.15700000000000003,0.0206,-0.01,1
4.5328,1.6656052892542808,7.81,1.85,-0.22820000000000001,-0.04580000000000001,-0.0392,1
5.6266,1.2130625940745419,7.99,2.3,0.1822,-0.0076,-0.0144,1
3.3632,0.9745547177861199,5.31,-0.04,-0.21419999999999997,-0.023400000000000004,-0.0206,1
5.0178,1.845048851739737,9.5,0.09,-0.17119999999999996,-0.0316,-0.0038,1
3.1736,1.1292543322647806,5.0,0.42,0.1416,0.005600000000000001,-0.0326,1
4.3734,2.2226850924969477,8.17,0.1,-0.2446,-0.0486,-0.027399999999999997,1
3.7962000000000007,1.4324260710345897,6.99,1.26,0.215,0.026000000000000006,-0.0332,1
4.0812,2.4437213508942315,9.47,0.08,-0.1754,-0.038400000000000004,-0.015200000000000005,1
4.9408,1.750478465203973,9.47,0.03,-0.1918,-0.0298,-0.04279999999999999,1
4.0574,1.3825129589384155,7.37,1.32,0.303,0.022400000000000003,0.006,1
3.866,2.4646968601117862,8.89,-0.88,-0.20780000000000004,-0.04620000000000001,-0.0268,1
4.565,2.4858507762198143,10.6,0.87,-0.18100000000000002,-0.055600000000000004,-0.0284,1
5.965800000000001,2.5651686422660998,10.42,-0.3,-0.1036,-0.034199999999999994,-0.044000000000000004,1
4.994199999999999,2.453543118988271,9.0,0.9,0.27819999999999995,0.0504,0.004999999999999999,1
4.7886,3.318414921590839,12.04,0.14,-0.206,-0.0592,-0.030400000000000003,1
5.9124,3.2395770447037417,15.67,-3.1,-0.21900000000000003,-0.0504,-0.012999999999999998,1
5.3326,1.88948628154937,14.28,2.03,0.12780000000000002,-0.017799999999999993,-0.0352,1
3.5224,2.160172479886072,6.03,-4.19,0.00799999999999999,-0.0038000000000000043,0.013199999999999998,1
4.2472,2.5371525418090584,11.45,-0.87,-0.2518,-0.06160000000000001,-0.0378,1
6.256800000000001,2.18276592928349,14.42,0.88,-0.04400000000000002,-0.0326,-0.0146,1
4.5404,1.3454108848153383,6.81,0.38,0.1474,0.0158,0.0027999999999999995,1
3.8473999999999995,2.842900078642029,10.62,-3.24,-0.16940000000000002,-0.061200000000000004,-0.0043999999999999985,1
4.873999999999999,3.176874988707858,10.32,-8.4,-0.1898,-0.0356,-0.0098,1
5.5516000000000005,1.2670798180486196,9.89,3.48,0.4068,-0.027000000000000003,-0.015200000000000002,1
3.0584000000000002,1.817045549955269,7.02,-0.43,-0.34940000000000004,-0.047,-0.012199999999999999,1
2.8952000000000004,2.5258865810657776,9.35,-5.01,-0.1748,-0.04000000000000001,-0.011400000000000004,1
7.6236000000000015,2.743816617897971,13.11,4.33,0.42599999999999993,0.0854,0.0208,1
10.543,1.2642610974197457,13.76,8.61,-0.20540000000000005,-0.052800000000000014,-0.05080000000000001,1
4.9466,2.7526488986399396,13.2,0.78,-0.2088,-0.04499999999999999,-0.048,1
12.078999999999999,1.6158150151750992,15.91,8.55,-0.12219999999999999,-0.021400000000000002,-0.034,1
4.8818,2.4273775973259704,10.99,1.08,-0.0022000000000000153,0.014199999999999999,-0.024000000000000004,1
12.1292,2.015575919114506,14.95,5.97,-0.153,-0.0438,-0.0362,1
4.3836,1.6478009588539508,7.99,1.81,-0.041800000000000004,-0.00040000000000000034,-0.0154,1
10.9938,1.5422841396276301,13.08,6.89,0.1826,0.044599999999999994,-0.0022,1
12.008,1.8972633352450856,15.32,7.42,-0.24760000000000001,-0.0736,-0.05379999999999999,1
5.0048,1.4544712764016865,7.82,2.37,-0.08740000000000002,-0.0108,-0.0206,1
11.2696,1.8169709712056719,14.11,7.05,0.20700000000000002,0.026999999999999996,-0.0084,1
5.539,3.171523968964177,12.85,1.27,-0.34340000000000004,-0.0604,-0.035,1
6.520000000000001,1.8109091188501685,10.52,1.85,-0.04220000000000001,0.009400000000000002,0.009600000000000001,0
7.3054,1.188909996421864,9.72,3.87,-0.060599999999999994,-0.0216,-0.0662,0
5.794799999999999,1.675125630378516,9.21,1.51,-0.03540000000000001,-0.0084,-0.0010000000000000007,0
7.164000000000001,1.3989544200536896,10.06,4.41,-0.04019999999999999,0.0022000000000000014,-0.055600000000000004,0
7.373399999999999,0.8527281788112643,9.28,5.53,-0.08939999999999998,-0.009000000000000001,-0.035800000000000005,0
8.0556,0.4719527821418457,9.12,7.01,-0.04340000000000001,-0.005600000000000001,-0.017599999999999998,0
8.2562,0.6700621049498292,9.66,6.83,-0.05460000000000001,-0.013800000000000003,-0.0096,0
7.665200000000001,0.9783059911116246,10.57,5.46,-0.0676,0.00039999999999999996,-0.006400000000000002,0
8.118400000000001,1.017073352360405,10.63,6.18,-0.019,-0.0192,-0.064,0
6.0851999999999995,1.7489649883894889,9.15,3.21,-0.08379999999999999,-0.0226,-0.0152,0
7.804200000000001,2.5623212451340494,13.57,3.7,-0.0242,0.017,-0.0484,0
8.9202,0.6147058032016584,10.0,6.97,-0.0658,-0.01,-0.03940000000000001,0
9.395000000000001,0.6011561989285347,10.76,8.07,-0.0558,-0.0096,-0.026200000000000005,0
9.465399999999999,0.607037671560734,10.99,8.21,-0.04879999999999999,-0.0062,-0.028999999999999998,0
9.831199999999999,0.5084094445083669,10.88,8.62,-0.0542,-0.0074,-0.025800000000000003,0
8.2102,3.191120646354794,11.8,-2.78,-0.047400000000000005,-0.06559999999999999,-0.0516,0
2.9659999999999997,2.192508580952654,12.63,-0.77,-0.030200000000000005,-0.010000000000000004,-0.016799999999999995,0
4.337999999999999,2.2183078677042025,7.89,-1.66,-0.057,0.029799999999999997,0.07119999999999999,0
5.693199999999999,2.2589345872308377,12.69,0.83,-0.11639999999999999,-0.0052000000000000015,-0.10520000000000002,0
4.3836,2.371353492787421,9.29,-2.99,-0.0932,-0.011400000000000004,-0.04100000000000001,0
3.1546,1.2400398446527963,6.77,0.86,0.0336,1.249000902703301e-18,-0.0238,0
6.200800000000002,0.9890891295138415,8.31,2.99,-0.042800000000000005,0.0007999999999999996,0.0498,0
5.747199999999999,2.0568789910136838,11.65,2.44,-0.0356,-0.0104,-0.1192,0
12.309,2.1400755756252523,16.28,7.13,-0.04019999999999999,0.019000000000000003,-0.17160000000000003,0
11.427200000000001,6.660980206104988,18.16,-1.96,-0.1292,-0.06720000000000001,0.11999999999999998,0
7.671199999999999,3.956931216619923,13.02,0.13,0.12380000000000001,0.0388,-0.006400000000000005,0
7.289200000000001,3.5972823302133663,12.92,0.02,-0.09359999999999999,-0.0144,0.184,0
5.4286,3.013022084491359,14.64,-0.38,-0.16520000000000004,-0.12039999999999998,-0.30499999999999994,0
8.626999999999999,4.724370274417102,15.77,1.98,-0.0652,0.0126,-0.03500000000000001,0
9.0616,3.812291270967353,17.92,0.8,0.009800000000000005,0.0158,0.06720000000000001,0
-0.563,6.182837420750167,11.58,-13.88,-0.010199999999999996,-0.0518,-0.11899999999999998,0
9.119,3.983666268498845,14.41,1.49,-0.1588,-0.0192,-0.023400000000000004,0
6.704000000000001,2.53203556089417,13.1,1.48,-0.008000000000000002,0.024999999999999994,0.007199999999999999,0
9.3276,1.0603995396422374,11.96,6.83,-0.0434,-0.018000000000000002,-0.05499999999999999,0
7.4628,0.946227827767085,9.82,5.48,-0.0528,-0.012200000000000003,-0.013999999999999999,0
7.9636000000000005,0.7961867281752747,9.86,6.06,-0.04759999999999999,-0.0042000000000000015,-0.045200000000000004,0
8.0996,1.2578925686582756,10.25,3.53,-0.0634,-0.019000000000000003,0.008799999999999997,0
6.902199999999999,1.237311585326701,8.48,3.77,-0.0376,-0.0014000000000000002,0.0031999999999999984,0
7.1232,0.8504919104823504,9.2,5.49,-0.0582,-0.017599999999999998,-0.04479999999999999,0
6.8995999999999995,1.141091421689367,9.23,3.52,-0.034600000000000006,-0.0030000000000000005,-0.10459999999999998,0
9.211,1.5131629935000257,12.14,6.08,-0.04619999999999999,-0.0078000000000000005,-0.014600000000000002,0
8.453199999999999,1.22015964161269,11.55,5.98,-0.062400000000000004,0.0024000000000000007,0.012400000000000001,0
8.0338,1.0034916389226942,10.54,5.51,-0.0432,-0.0302,-0.07640000000000001,0
8.404399999999999,2.702128533627684,16.14,3.7,-0.10100000000000003,-0.0064,-0.0078000000000000005,0
6.2498000000000005,0.7757326753937012,8.08,4.34,-0.0698,-0.010599999999999998,-0.0332,0
7.5044,1.3103156809232916,10.1,5.66,-0.0356,-0.008000000000000002,-0.007400000000000001,0
11.4236,1.5307151323242776,14.24,8.22,0.2126,0.061000000000000006,0.015,1
9.791800000000002,3.105846159639421,16.28,5.61,-0.2704,-0.0816,-0.0668,1
9.1268,5.101206515949667,17.92,1.51,-0.2116,-0.0526,-0.037,1
9.320400000000001,3.267988184726224,16.35,4.99,0.256,0.031200000000000006,-0.0124,1
5.935600000000001,2.8176942085792818,15.03,1.93,-0.2336,-0.047400000000000005,-0.0246,1
10.953200000000002,4.995076122481794,18.79,1.05,-0.17259999999999998,-0.06499999999999999,-0.042199999999999994,1
6.9664,2.780325748056533,11.95,2.29,0.24659999999999996,0.06119999999999999,0.0082,1
8.1048,5.238868954112839,16.49,0.96,-0.322,-0.0942,-0.049,1
10.1182,4.132828102213904,19.03,4.64,0.3372,0.0698,-0.004399999999999999,1
6.0284,3.3175374196250216,16.35,1.48,-0.2732,-0.0706,-0.026600000000000002,1
10.104800000000001,5.397611807502443,18.1,1.72,-0.2116,-0.07480000000000002,-0.034,1
8.7882,3.1592634700938427,15.28,3.53,0.3882,0.09200000000000001,0.0098,1
6.496400000000001,4.251512460769889,15.46,1.0,-0.44339999999999996,-0.10200000000000001,-0.044000000000000004,1
9.786799999999998,3.038394742663451,15.54,4.38,-0.0382,-0.018199999999999997,-0.0548,1
4.750000000000001,1.7728657764265434,8.24,1.85,0.06559999999999999,0.011400000000000004,0.0074,1
7.183600000000001,4.6739699334479585,14.61,0.0,-0.23199999999999998,-0.07039999999999999,-0.06079999999999999,1
7.5664,2.8147691825477286,15.21,2.73,0.41119999999999995,0.0864,0.022799999999999997,1
6.6457999999999995,4.194071174933511,14.97,0.77,-0.4219999999999999,-0.10220000000000001,-0.05000000000000001,1
10.2278,1.8370554189367552,12.64,6.61,0.32300000000000006,0.0782,0.015000000000000003,1
7.811,3.358483774757014,14.68,2.02,-0.4264,-0.11079999999999998,-0.0698,1
10.5352,2.1278534167713024,15.28,5.65,0.04539999999999998,-0.022200000000000008,-0.010199999999999997,1
5.7272,2.281993435752243,11.39,1.51,-0.012799999999999994,0.0206,-0.004200000000000001,1
9.4788,3.5588238368934215,14.14,1.02,-0.21259999999999998,-0.066,-0.045599999999999995,1
9.662200000000002,3.3173312915594044,14.88,4.69,-0.0536,-0.021799999999999996,-0.03,1
9.7036,3.1958702688798564,15.06,4.28,-0.006400000000000008,-0.018799999999999997,-0.0246,1
6.9388,3.1888835228726964,12.86,1.53,0.22960000000000005,0.0226,-0.015600000000000001,1
6.6578,2.8698647411773717,11.33,0.82,-0.13260000000000002,-0.015200000000000005,0.0010000000000000015,1
12.9222,3.1320100411651275,18.47,7.35,0.11900000000000002,0.036399999999999995,-0.030400000000000003,1
8.076600000000001,5.7021312199018706,17.26,-3.1,-0.08479999999999997,-0.04500000000000001,-0.015999999999999997,1
7.484,4.589110891611816,15.74,-0.5,-0.009199999999999996,-0.026600000000000006,-0.008400000000000005,1
6.284800000000001,4.074994548637896,14.33,-1.85,-0.17359999999999995,-0.0654,-0.0226,1
6.828199999999999,2.9936713450960144,13.52,0.0,-0.13139999999999996,-0.0472,-0.0332,1
7.5278,3.3687981809056877,13.09,0.13,-0.11339999999999999,-0.059800000000000006,-0.04000000000000001,1
6.7658,3.454954496289144,12.58,-0.24,-0.1638,-0.05380000000000001,-0.048799999999999996,1
7.266399999999999,2.384153261749379,11.36,2.74,-0.12259999999999999,-0.029200000000000004,-0.04839999999999999,1
7.937200000000001,2.966631457407818,12.3,-0.99,0.02519999999999999,-0.015,-0.04819999999999999,1
6.612,2.2178533471327078,10.2,1.45,0.21840000000000004,0.015000000000000005,0.021600000000000005,1
6.4026,2.024598534151844,11.25,2.43,-0.006200000000000006,-0.017799999999999996,-0.0196,1
6.783199999999999,2.1203132614145987,12.48,2.85,-0.3097999999999999,-0.0644,-0.08340000000000002,1
8.2142,2.494335697420973,11.78,3.13,-0.1276,-0.031400000000000004,-0.047799999999999995,1
5.0588,2.8255948551967403,8.7,-0.5,0.3052,0.051399999999999994,0.0166,1
5.169999999999999,2.687658111153459,10.14,0.5,-0.18540000000000004,-0.034800000000000005,-0.047000000000000014,1
6.547999999999999,3.1781344804004443,11.3,1.53,-0.2992,-0.05780000000000001,-0.0722,1
10.238399999999999,2.9962100959004045,14.77,3.23,0.17939999999999998,0.0508,-0.0148,1
8.6964,2.226764615549031,13.36,5.21,0.1446,0.027000000000000007,0.0124,1
8.9728,2.488476330805578,13.71,3.94,-0.3298,-0.0836,-0.0714,1
9.7278,1.558090524209891,13.7,5.83,-0.1534,-0.028599999999999993,-0.051199999999999996,1
7.593799999999999,2.567541419096391,12.74,3.05,0.31860000000000005,0.05859999999999999,0.019,1
7.933,1.814945043301334,12.25,5.13,-0.2688,-0.0668,-0.064,1
